Time (ms),Pitch (Hz),Clarity
10380,9584.258,0.633373201
10390,9020.229,0.778882623
10400,9281.199,0.669891298
10410,8826.793,0.594947815
10420,9209.3545,0.738546133
10430,8855.083,0.480940998
10440,8795.565,0.676563025
10450,8767.178,0.859623075
10460,8843.488,0.712245464
10470,8589.496,0.684357166
10480,8633.961,0.472278893
10490,9175.385,0.313287675
10500,214.82501,0.929488003
10510,209.41177,0.91885674
10520,208.72444,0.952010036
10530,639.6705,0.284733355
10540,706.02155,0.256770849
10550,303.5978,0.247326791
10560,205.45625,0.962450504
10570,750.6466,0.214654624
10580,282.52213,0.307106733
10590,285.5427,0.317391932
10600,284.40955,0.277388573
10610,780.53485,0.281478703
10620,774.9693,0.211864948
10630,282.70105,0.242749214
10640,283.74628,0.325173616
10650,290.71182,0.251297414
10660,290.78687,0.269482136
10670,297.00748,0.233616114
10680,686.5062,0.300843418
10690,674.70624,0.353839815
10700,675.73315,0.35520786
10710,648.6993,0.408232331
10720,650.3139,0.584040165
10730,638.8506,0.607366681
10740,626.2162,0.732909799
10750,621.46326,0.301113725
10760,554.44073,0.929111004
10770,250.66994,0.478982985
10780,635.93146,0.38169688
10790,671.8727,0.603218079
10800,644.9288,0.766582072
10810,717.46497,0.558238447
10820,7569.7637,0.43798244
10830,6591.117,0.592184067
10840,6417.439,0.565755248
10850,6973.8574,0.586767673
10860,6922.8096,0.360025525
10870,6020.8047,0.403468609
10880,6232.307,0.468275368
10890,6863.754,0.323625684
10900,6788.9053,0.433355808
10910,7210.498,0.505132198
10920,6746.088,0.415160537
10930,6367.3154,0.249455631
10940,336.4565,0.376703024
10950,224.33842,0.485680044
10960,262.3179,0.34258002
10970,265.90048,0.292259276
10980,7351.5786,0.554508507
10990,8333.165,0.713645577
11000,8072.103,0.579067588
11010,8759.973,0.743089795
11020,8913.481,0.758539438
11030,8723.387,0.685387969
11040,8555.004,0.681117058
11050,8562.637,0.665615022
11060,9367.607,0.331405878
11070,8265.264,0.440626562
11080,7644.7305,0.520930886
11090,8052.666,0.27620554
11100,8530.152,0.3294608
11110,1789.0001,0.912840009
11120,457.37555,0.214961708
11130,490.1395,0.217717409
11140,491.43112,0.277725518
11150,252.52287,0.970914483
11160,254.65721,0.970898628
11170,253.88521,0.96975404
11180,251.77783,0.973208606
11190,332.4099,0.215976
11200,330.4363,0.297341943
11210,242.66124,0.98701781
11220,330.67188,0.399517238
11230,924.6026,0.255669415
11240,336.9063,0.327037156
11250,920.27075,0.367597282
11260,261.95905,0.982446015
11270,386.82126,0.452686608
11280,828.61536,0.363735139
11290,805.644,0.341013253
11300,410.39972,0.500116348
11310,830.81323,0.312491477
11320,855.41046,0.584293902
11330,846.452,0.204942524
11340,277.56342,0.97606355
11350,397.7856,0.454876602
11360,279.06104,0.943531215
11370,275.64392,0.974248409
11380,401.42303,0.280682266
11390,435.85675,0.229381561
11400,327.05118,0.270298243
11410,276.87396,0.966157138
11420,410.7874,0.22937721
11430,413.20407,0.219227433
11440,321.06854,0.302331269
11450,277.92844,0.961750686
11460,277.46494,0.962094009
11470,294.05075,0.580031157
11480,411.47556,0.294552445
11490,293.56754,0.5802899
11500,279.44833,0.953422427
11510,323.065,0.206015527
11520,326.58765,0.253692687
11530,10686.98,0.244646251
11540,278.72815,0.943600595
11550,270.5154,0.893314421
11560,276.11594,0.943602622
11570,276.97876,0.839501977
11580,607.3377,0.333440244
11590,915.0139,0.229797184
11600,821.34033,0.721037626
11610,841.6396,0.653048873
11620,852.76215,0.567594051
11630,928.9965,0.521511674
11640,1026.1477,0.329199851
11650,976.2411,0.529188812
11660,1037.105,0.389534831
11670,970.4342,0.640900731
11680,940.47656,0.618888915
11690,935.0157,0.543811321
11700,906.51746,0.65931654
11710,927.5088,0.518881202
11720,910.64575,0.686643839
11730,903.39496,0.491115212
11740,327.11105,0.362120867
11750,235.95073,0.690076351
11760,999.5016,0.248279333
11770,781.3561,0.609126806
11780,811.19507,0.693415582
11790,886.3806,0.372228682
11800,970.14734,0.26190275
11810,363.19696,0.225785136
11820,240.00006,0.804352641
11830,238.6812,0.931427538
11840,231.91147,0.958438694
11850,228.37872,0.900422871
11860,221.2503,0.858281076
11870,208.30272,0.717419624
11880,201.36986,0.834272265
11890,205.86075,0.927516997
11900,201.36986,0.829390883
11910,239.67839,0.261169136
11920,975.261,0.352746665
11930,251.79898,0.634875178
11940,402.32333,0.309656739
11950,241.6476,0.490443468
11960,888.06885,0.692543626
11970,866.9259,0.326094329
11980,902.01056,0.577440381
11990,241.33932,0.701970279
12000,1000.8014,0.621049702
12010,824.7383,0.332341135
12020,1045.5585,0.623817027
12030,237.0757,0.725958586
12040,245.36987,0.436541975
12050,221.49127,0.772536755
12060,88200,0
12070,668.0722,0.627713203
12080,784.727,0.457724512
12090,855.1781,0.709150672
12100,866.3721,0.693902493
12110,853.643,0.762889028
12120,854.8177,0.684887707
12130,884.88794,0.501611114
12140,935.7654,0.390864968
12150,929.45544,0.331451595
12160,898.55084,0.457837284
12170,921.53107,0.539443254
12180,942.3032,0.477760494
12190,950.60913,0.466386735
12200,951.5331,0.49365449
12210,961.81775,0.549589396
12220,900.74963,0.481662631
12230,879.799,0.540042162
12240,828.85016,0.64305985
12250,817.436,0.746332049
12260,815.06,0.591088772
12270,726.7029,0.368718743
12280,611.1281,0.586224437
12290,282.34653,0.334159136
12300,933.59796,0.226796925
12310,318.9389,0.383539379
12320,289.0053,0.580576539
12330,832.7003,0.423866928
12340,637.3965,0.557717323
12350,721.9709,0.383873761
12360,9965.595,0.233744621
12370,9911.818,0.655118346
12380,9439.769,0.736919045
12390,9726.358,0.697713017
12400,9176.563,0.807215095
12410,8891.65,0.865681231
12420,8784.011,0.601888955
12430,8722.197,0.740036488
12440,8876.686,0.757470727
12450,8902.447,0.55239594
12460,8682.388,0.700339317
12470,8727.757,0.673837543
12480,9158.3125,0.758288622
12490,9028.647,0.866330385
12500,8775.192,0.725284696
12510,8859.55,0.600021482
12520,277.82306,0.855212688
12530,659.5558,0.254742861
12540,807.607,0.446696818
12550,810.8163,0.581954598
12560,844.7467,0.448406696
12570,839.62445,0.612686515
12580,833.758,0.563021541
12590,822.56323,0.445693612
12600,420.3904,0.296155274
12610,275.457,0.944833159
12620,275.54144,0.985797644
12630,277.10284,0.98534286
12640,278.9427,0.986760437
12650,278.15067,0.981639981
12660,276.58173,0.985091209
12670,272.4679,0.978363395
12680,251.02408,0.936818004
12690,243.42632,0.814440191
12700,275.79752,0.215737462
12710,278.40167,0.435995996
12720,275.25806,0.634914219
12730,728.0713,0.340040624
12740,277.8293,0.507769465
12750,10502.995,0.317608297
12760,218.67715,0.266712844
12770,275.5528,0.338459969
12780,10284.582,0.243464828
12790,470.30164,0.426990569
12800,206.28008,0.960793078
12810,223.59337,0.616382957
12820,223.89227,0.478830099
12830,224.87547,0.601945281
12840,227.62767,0.542109072
12850,224.81683,0.569354773
12860,207.0712,0.959819615
12870,206.3599,0.974127352
12880,207.07246,0.978892326
12890,206.30621,0.973176599
12900,207.24883,0.967803597
12910,209.95558,0.94996959
12920,214.57147,0.913365364
12930,230.21574,0.824661732
12940,222.22896,0.970484972
12950,225.83148,0.962691307
12960,326.92694,0.280691028
12970,231.16258,0.948954105
12980,233.07913,0.928729773
12990,233.20145,0.943493307
13000,233.45352,0.959133923
13010,243.09192,0.863474965
13020,244.00394,0.888950288
13030,272.3481,0.554525971
13040,257.50946,0.749496281
13050,232.51323,0.977548122
13060,258.6912,0.685253143
13070,241.88023,0.897666097
13080,231.6331,0.981739402
13090,231.86937,0.98395282
13100,233.38644,0.988615036
13110,233.97359,0.98995477
13120,235.01079,0.992016912
13130,247.67888,0.928161502
13140,237.12437,0.993692636
13150,237.0275,0.994761884
13160,235.98152,0.994167864
13170,234.70952,0.994560301
13180,232.42429,0.99553293
13190,229.39078,0.993853748
13200,226.17949,0.981423557
13210,300.06146,0.403710425
13220,336.7127,0.230624437
13230,686.1888,0.310763717
13240,311.99194,0.282504499
13250,10779.942,0.386024356
13260,295.21457,0.220945895
13270,208.23022,0.943787754
13280,287.4778,0.270918667
13290,284.105,0.294956803
13300,773.653,0.345899284
13310,281.0206,0.259277225
13320,279.35733,0.308420062
13330,750.2937,0.280110836
13340,781.6328,0.287414789
13350,288.28183,0.271406651
13360,288.07217,0.294310331
13370,299.09317,0.240579486
13380,310.27457,0.221992314
13390,307.3168,0.256051779
13400,312.9275,0.321823537
13410,635.81226,0.209893703
13420,212.292,0.944883347
13430,210.51869,0.925228
13440,209.07669,0.914357126
13450,225.20909,0.729502678
13460,229.42992,0.210777938
13470,254.76822,0.279270291
13480,286.5682,0.483557403
13490,303.48724,0.303109527
13500,5829.785,0.221554279
13510,6684.732,0.479056537
13520,6978.905,0.491281629
13530,6563.0005,0.422942102
13540,6419.381,0.488641679
13550,5982.95,0.512444854
13560,6333.377,0.479090452
13570,6033.516,0.504429102
13580,5334.2686,0.5013448
13590,6376.528,0.484852791
13600,6120.6484,0.455773413
13610,6298.4053,0.547020555
13620,6676.807,0.399577022
13630,6503.9683,0.411429942
13640,6749.152,0.329696476
13650,5733.593,0.37733376
13660,5283.8345,0.386109769
13670,4791.032,0.380821526
13680,5617.8813,0.267622411
13690,252.41531,0.281741083
13700,2355.4475,0.213768899
13710,269.1622,0.203806162
13720,261.72375,0.201937973
13730,242.67842,0.469843745
13740,243.44307,0.415986717
13750,243.0696,0.412949085
13760,239.6727,0.478917181
13770,238.52475,0.43818289
13780,240.43254,0.387462974
13790,222.49918,0.757272601
13800,216.77753,0.84229815
13810,219.44528,0.831463218
13820,220.09053,0.81624347
13830,220.64375,0.837168574
13840,222.61574,0.828220546
13850,227.91351,0.788660109
13860,220.49423,0.835831881
13870,10494.208,0.275661111
13880,9923.39,0.509094357
13890,10227.046,0.202515185
13900,10261.589,0.242010236
13910,10066.106,0.224314988
13920,9994.249,0.294241428
13930,288.30438,0.223938584
13940,5021.7427,0.302739799
13950,7001.852,0.221448779
13960,7206.544,0.427453279
13970,8294.794,0.466124892
13980,8766.208,0.595567048
13990,8449.746,0.587589145
14000,9622.14,0.58135128
14010,9169.247,0.637648821
14020,8686.337,0.696988106
14030,8991.829,0.640164375
14040,8669.223,0.760611773
14050,8291.242,0.537182808
14060,8227.851,0.702620149
14070,8497.155,0.645512879
14080,8377.744,0.690539002
14090,8504.632,0.668960333
14100,8182.5444,0.653981626
14110,8062.5483,0.559749424
14120,7615.9087,0.477037787
14130,8336.079,0.374018133
14140,217.54872,0.776359439
14150,488.55984,0.269675732
14160,206.4184,0.92950958
14170,665.717,0.255931079
14180,639.5064,0.458788931
14190,629.0792,0.4847458
14200,667.0197,0.505981863
14210,653.9786,0.571485996
14220,654.6691,0.470595896
14230,651.16266,0.327104151
14240,705.09985,0.211950421
14250,707.3792,0.243660271
14260,644.6152,0.404993653
14270,664.7296,0.432277799
14280,636.5563,0.453296304
14290,612.9389,0.319006205
14300,694.9036,0.252476454
14310,640.0501,0.359975278
14320,665.1082,0.404792547
14330,694.7101,0.328224421
14340,660.2009,0.506413341
14350,619.18365,0.542357743
14360,623.4013,0.374568701
14370,315.53284,0.223667562
14380,226.19772,0.489588678
14390,223.31299,0.357147038
14400,209.64046,0.942467749
14410,209.82045,0.949909687
14420,209.24948,0.95002073
14430,209.48878,0.951546907
14440,411.6123,0.224530816
14450,10292.206,0.424896955
14460,415.71097,0.200586915
14470,221.15727,0.43793273
14480,612.50555,0.610947847
14490,645.4791,0.339590192
14500,635.8271,0.450822175
14510,621.7813,0.706882834
14520,633.74335,0.242152989
14530,606.99713,0.647159994
14540,625.6233,0.44099462
14550,294.34863,0.218511343
14560,732.334,0.253804982
14570,208.54181,0.907906115
14580,206.94485,0.933938265
14590,206.03464,0.906661749
14600,229.89166,0.2526474
14610,766.2063,0.42442292
14620,209.75072,0.569163978
14630,3824.2625,0.198546886
14640,3845.42,0.200509667
14650,4331.2314,0.355514705
14660,4566.032,0.367872596
14670,4544.3594,0.450690448
14680,5032.0425,0.457173944
14690,4714.4614,0.531576753
14700,5910.213,0.302468717
14710,6044.2476,0.378052771
14720,6062.685,0.316580534
14730,5115.519,0.370642185
14740,6131.8403,0.520247102
14750,5729.4,0.39295578
14760,5727.5547,0.439579606
14770,6004.0728,0.496502697
14780,5909.1587,0.50819999
14790,6134.974,0.47947222
14800,5408.32,0.42459172
14810,5677.4907,0.501027822
14820,4401.494,0.388699472
14830,5164.0024,0.505117416
14840,4799.664,0.449763656
14850,251.52075,0.709912539
14860,241.96526,0.914552748
14870,254.69443,0.823139787
14880,271.94116,0.54590565
14890,287.3983,0.445406437
14900,10014.613,0.267175734
14910,272.07236,0.526545048
14920,10489.159,0.298747778
14930,10375.576,0.209849656
14940,10629.124,0.380329907
14950,311.94534,0.210863531
14960,10356.288,0.219821453
14970,9755.471,0.245059609
14980,318.7657,0.213481545
14990,3142.7969,0.275337219
15000,315.02612,0.200948954
15010,295.56342,0.497699559
15020,11149.728,0.208178759
15030,3134.3706,0.42980814
15040,10359.616,0.364715695
15050,295.23062,0.494320035
15060,295.06094,0.355969489
15070,3178.3438,0.250678837
15080,293.788,0.448849022
15090,293.99496,0.481740952
15100,290.41254,0.392254233
15110,3223.6362,0.223497331
15120,291.3699,0.484422326
15130,3233.8652,0.262200713
15140,307.51852,0.392772973
15150,10530.2,0.212418497
15160,284.39276,0.672357678
15170,249.8774,0.895887256
15180,248.88701,0.654372752
15190,10597.569,0.215519309
15200,212.2879,0.946341157
15210,201.36986,0.662253201
15220,225.70294,0.771690488
15230,243.61409,0.35933125
15240,289.88324,0.185031176
15250,244.8523,0.694237828
15260,227.30138,0.708181858
15270,295.37943,0.575566351
15280,243.14581,0.868261874
15290,10720.061,0.25677228
15300,10033.105,0.612899125
15310,260.7213,0.321673155
15320,489.95923,0.298238456
15330,335.7799,0.266352654
15340,707.64984,0.325994015
15350,687.9972,0.298705339
15360,745.30176,0.528962612
15370,741.51874,0.465432286
15380,815.2878,0.311426699
15390,857.35223,0.411717355
15400,863.2191,0.34293896
15410,807.24115,0.346904159
15420,797.1934,0.520191133
15430,782.7031,0.44465667
15440,652.8936,0.435437322
15450,701.17224,0.500165224
15460,654.4986,0.5300529
15470,654.3682,0.28659308
15480,644.0941,0.289055645
15490,444.02173,0.389308214
15500,447.861,0.534850001
15510,9779.278,0.206348062
15520,235.6437,0.801916957
15530,8142.313,0.742430329
15540,8175.0317,0.718926013
15550,8531.791,0.792696655
15560,8517.087,0.836328566
15570,8904.223,0.743643939
15580,8739.874,0.782760382
15590,8869.37,0.79253912
15600,8730.43,0.472400427
15610,8759.8,0.490504265
15620,237.46799,0.395056009
15630,220.26094,0.42416501
15640,8928.957,0.288078129
15650,201.36986,0.88019979
15660,201.36986,0.584822476
15670,201.36986,0.876219332
15680,201.36986,0.764271557
15690,201.36986,0.814012825
15700,201.36986,0.77025044
15710,201.36986,0.623209119
15720,201.36986,0.805533826
15730,201.36986,0.712146401
15740,201.36986,0.742766023
15750,201.36986,0.881623864
15760,201.36986,0.756682515
15770,201.36986,0.734171271
15780,201.36986,0.702786326
15790,201.36986,0.738041997
15800,201.36986,0.856330633
15810,201.36986,0.853739142
15820,201.36986,0.808029771
15830,201.36986,0.235625744
15840,201.36986,0.2243132
15850,8795.675,0.300370812
15860,487.92615,0.689163804
15870,493.2567,0.237213731
15880,230.23195,0.538645983
15890,237.7825,0.389906824
15900,237.38371,0.409795821
15910,1204.9922,0.267128646
15920,1172.2852,0.216111064
15930,3284.5483,0.204093516
15940,3129.4822,0.203213751
15950,3501.808,0.273489177
15960,1185.4878,0.211978734
15970,3610.654,0.363347888
15980,3526.294,0.369908094
15990,3517.4282,0.330439806
16000,2626.084,0.242609441
16010,3449.4832,0.266235352
16020,3366.0288,0.280316174
16030,3130.2139,0.372318745
16040,3348.1748,0.216049671
16050,2086.87,0.418520212
16060,3155.8894,0.380340338
16070,3068.106,0.30839318
16080,2546.501,0.210309863
16090,3094.6643,0.284366548
16100,2846.199,0.421079636
16110,3425.5217,0.338927627
16120,783.3234,0.218408525
16130,230.65042,0.546362281
16140,749.2915,0.204329193
16150,748.60254,0.248720884
16160,232.82599,0.217869222
16170,231.8552,0.712797046
16180,720.1009,0.195723116
16190,3367.557,0.49740535
16200,229.45941,0.75636369
16210,424.43976,0.230305016
16220,440.04602,0.595334888
16230,429.6541,0.578567028
16240,437.62866,0.333667338
16250,208.4971,0.972977817
16260,208.15988,0.981385291
16270,207.06224,0.980313957
16280,204.51642,0.971664667
16290,201.36986,0.799830079
16300,201.36986,0.814940512
16310,201.36986,0.892921805
16320,201.36986,0.475982428
16330,6928.9297,0.234595418
16340,6896.1353,0.556938529
16350,7616.9727,0.41996032
16360,7388.4907,0.567369103
16370,6319.8433,0.461572766
16380,6728.913,0.444216371
16390,6182.6094,0.452619135
16400,6815.261,0.389189661
16410,6730.881,0.443505764
16420,4853.12,0.459222257
16430,5591.662,0.432017207
16440,6054.6704,0.345784366
16450,6159.8296,0.258402228
16460,5260.9805,0.305844188
16470,4080.7908,0.402715921
16480,4171.17,0.277190983
16490,249.96466,0.807692349
16500,475.95642,0.523143291
16510,480.18985,0.715923488
16520,478.0468,0.548576117
16530,510.2928,0.31631422
16540,517.6439,0.385836363
16550,499.73975,0.43572706
16560,492.8291,0.405965686
16570,466.01202,0.352266669
16580,454.9858,0.390314281
16590,476.22006,0.330639005
16600,467.58002,0.203145266
16610,467.8756,0.265118778
16620,479.69937,0.409434676
16630,477.8677,0.4133901
16640,466.85083,0.441958666
16650,480.9019,0.485453129
16660,458.03308,0.456463933
16670,489.13712,0.427107215
16680,481.02173,0.577673912
16690,465.04907,0.476356864
16700,474.3179,0.452455997
16710,530.6492,0.273608565
16720,538.63416,0.210551441
16730,529.4549,0.373532236
16740,235.60959,0.945495129
16750,233.63174,0.898864329
16760,459.76706,0.377689779
16770,234.63434,0.749051929
16780,225.80913,0.70655781
16790,230.53574,0.197671235
16800,243.30983,0.204554439
16810,248.99707,0.233892202
16820,10536.998,0.402865291
16830,10735.491,0.37873137
16840,10982.082,0.644417763
16850,10285.208,0.229391098
16860,10735.543,0.618643999
16870,10360.325,0.241272688
16880,8615.345,0.239089012
16890,711.1715,0.264080703
16900,5387.436,0.226210773
16910,5142.4565,0.229487002
16920,263.38123,0.285242975
16930,213.8973,0.865637183
16940,218.53804,0.920478106
16950,222.0789,0.893988013
16960,239.10852,0.670075893
16970,223.34041,0.872052491
16980,222.86981,0.855354846
16990,213.9263,0.872566104
17000,9917.526,0.367940128
17010,222.45752,0.825922608
17020,10599.002,0.403533161
17030,10041.61,0.346914768
17040,9561.605,0.397332072
17050,9428.114,0.670103073
17060,9698.031,0.404011369
17070,9955.35,0.388960719
17080,9580.418,0.421812415
17090,10707.018,0.423401713
17100,235.71417,0.95264101
17110,9612.582,0.527380884
17120,10226.179,0.40820545
17130,9790.256,0.410250485
17140,9999.719,0.476911604
17150,10195.878,0.57787931
17160,10075.476,0.622974336
17170,10724.651,0.339071691
17180,9999.008,0.48959434
17190,10216.032,0.579777956
17200,10706.432,0.22140336
17210,10649.948,0.51202476
17220,276.53268,0.433235645
17230,10115.863,0.465725303
17240,10382.4795,0.264037907
17250,307.45187,0.246777415
17260,10315.781,0.560576797
17270,10567.277,0.5461303
17280,233.89352,0.9677791
17290,228.4457,0.971605897
17300,232.58582,0.994355023
17310,231.04832,0.994480252
17320,222.27725,0.960949779
17330,230.2537,0.966375947
